user_id,signed_up,verified_email,completed_personal_details,submitted_kyc_id,passed_liveness_check,completed_first_transfer_setup,country,device,account_type
7778,1,1,0,0,0,0,India,mobile,business
7779,1,1,1,0,0,0,India,mobile,personal
7780,1,0,0,0,0,0,US,desktop,personal
7781,1,1,1,0,0,0,US,mobile,personal
7782,1,1,0,0,0,0,UK,mobile,personal
7783,1,1,0,0,0,0,India,mobile,business
7784,1,1,1,0,0,0,UK,mobile,business
7785,1,1,1,1,0,0,Other,mobile,personal
7786,1,1,1,0,0,0,US,mobile,personal
7787,1,1,0,0,0,0,UK,mobile,personal
7788,1,1,1,1,1,0,Other,mobile,personal
7789,1,1,1,1,1,1,UK,mobile,business
7790,1,1,1,1,1,0,US,mobile,personal
7791,1,1,1,1,1,0,US,desktop,personal
7792,1,1,1,1,1,1,UK,mobile,business
7793,1,1,1,0,0,0,US,mobile,personal
7794,1,0,0,0,0,0,EU,desktop,personal
7795,1,0,0,0,0,0,EU,desktop,personal
7796,1,0,0,0,0,0,UK,mobile,business
7797,1,1,1,1,0,0,Other,mobile,business
7798,1,1,0,0,0,0,UK,mobile,personal
7799,1,1,1,1,1,0,UK,mobile,business
7800,1,1,1,0,0,0,UK,desktop,personal
7801,1,1,1,1,0,0,UK,desktop,personal
7802,1,1,1,1,1,1,UK,desktop,business
7803,1,0,0,0,0,0,Other,mobile,personal
7804,1,1,1,0,0,0,UK,mobile,personal
7805,1,1,1,1,1,0,UK,desktop,personal
7806,1,1,1,1,1,1,UK,mobile,personal
7807,1,1,1,1,1,1,EU,mobile,personal
7808,1,1,1,1,1,0,India,desktop,personal
7809,1,1,1,1,1,1,UK,mobile,personal
7810,1,0,0,0,0,0,UK,mobile,personal
7811,1,1,1,0,0,0,UK,desktop,personal
7812,1,1,1,0,0,0,UK,mobile,business
7813,1,0,0,0,0,0,UK,mobile,business
7814,1,1,0,0,0,0,US,mobile,business
7815,1,1,0,0,0,0,UK,mobile,personal
7816,1,1,1,1,1,1,US,mobile,personal
7817,1,1,1,1,1,1,UK,mobile,personal
7818,1,1,1,0,0,0,Other,mobile,personal
7819,1,1,1,0,0,0,Other,desktop,personal
7820,1,1,0,0,0,0,US,mobile,personal
7821,1,1,1,1,1,0,US,desktop,business
7822,1,1,0,0,0,0,US,mobile,personal
7823,1,1,0,0,0,0,US,desktop,personal
7824,1,1,1,1,1,0,EU,mobile,business
7825,1,1,1,0,0,0,US,mobile,personal
7826,1,1,0,0,0,0,India,desktop,business
7827,1,1,1,0,0,0,Other,mobile,business
7828,1,1,1,1,1,0,UK,mobile,personal
7829,1,1,1,1,0,0,US,mobile,personal
7830,1,1,1,1,1,1,UK,desktop,personal
7831,1,0,0,0,0,0,UK,mobile,personal
7832,1,1,1,1,1,0,US,mobile,personal
7833,1,1,1,0,0,0,UK,mobile,personal
7834,1,1,1,1,1,0,India,mobile,business
7835,1,0,0,0,0,0,UK,mobile,business
7836,1,1,0,0,0,0,US,mobile,personal
7837,1,1,1,1,0,0,EU,mobile,personal
7838,1,0,0,0,0,0,EU,mobile,personal
7839,1,1,1,1,1,0,US,desktop,personal
7840,1,1,1,1,1,1,India,desktop,personal
7841,1,1,0,0,0,0,US,desktop,business
7842,1,0,0,0,0,0,US,mobile,business
7843,1,0,0,0,0,0,UK,desktop,personal
7844,1,1,1,1,1,1,US,mobile,personal
7845,1,1,0,0,0,0,India,desktop,personal
7846,1,1,1,0,0,0,EU,mobile,personal
7847,1,1,1,0,0,0,India,mobile,personal
7848,1,1,0,0,0,0,US,mobile,personal
7849,1,1,1,1,1,1,UK,mobile,personal
7850,1,1,1,1,0,0,UK,desktop,personal
7851,1,0,0,0,0,0,UK,desktop,personal
7852,1,1,1,1,0,0,EU,desktop,personal
7853,1,1,1,1,1,0,EU,mobile,personal
7854,1,1,1,1,1,1,UK,mobile,business
7855,1,1,1,1,0,0,US,mobile,business
7856,1,0,0,0,0,0,US,desktop,business
7857,1,1,1,0,0,0,US,mobile,business
7858,1,1,1,1,0,0,UK,desktop,personal
7859,1,0,0,0,0,0,UK,mobile,personal
7860,1,1,1,1,0,0,UK,mobile,personal
7861,1,1,1,1,0,0,UK,desktop,personal
7862,1,1,1,0,0,0,UK,mobile,business
7863,1,1,1,1,0,0,UK,mobile,business
7864,1,1,0,0,0,0,EU,mobile,personal
7865,1,1,1,0,0,0,UK,desktop,personal
7866,1,1,0,0,0,0,Other,mobile,personal
7867,1,0,0,0,0,0,UK,mobile,personal
7868,1,0,0,0,0,0,UK,mobile,personal
7869,1,1,0,0,0,0,US,mobile,personal
7870,1,1,1,1,1,1,UK,mobile,business
7871,1,0,0,0,0,0,India,mobile,personal
7872,1,1,1,1,1,1,UK,desktop,personal
7873,1,1,1,1,0,0,Other,desktop,personal
7874,1,1,1,1,1,0,India,mobile,business
7875,1,1,1,0,0,0,US,desktop,business
7876,1,1,1,1,0,0,US,mobile,personal
7877,1,1,1,1,0,0,EU,mobile,business
7878,1,1,1,0,0,0,US,mobile,personal
7879,1,1,1,1,1,1,EU,mobile,personal
7880,1,0,0,0,0,0,UK,mobile,personal
7881,1,1,1,1,1,1,UK,mobile,personal
7882,1,1,1,1,0,0,US,desktop,personal
7883,1,1,1,1,1,0,US,mobile,business
7884,1,1,1,1,1,1,India,desktop,business
7885,1,1,1,1,0,0,UK,mobile,personal
7886,1,1,0,0,0,0,India,mobile,personal
7887,1,1,1,1,1,0,UK,mobile,personal
7888,1,1,0,0,0,0,US,mobile,personal
7889,1,1,1,0,0,0,UK,desktop,personal
7890,1,0,0,0,0,0,US,desktop,personal
7891,1,1,1,1,1,0,UK,mobile,personal
7892,1,1,1,0,0,0,US,desktop,business
7893,1,0,0,0,0,0,India,desktop,personal
7894,1,1,1,1,1,1,US,mobile,personal
7895,1,1,1,0,0,0,US,mobile,personal
7896,1,1,1,0,0,0,India,desktop,personal
7897,1,1,1,1,0,0,EU,mobile,personal
7898,1,1,0,0,0,0,US,desktop,personal
7899,1,1,1,1,1,1,UK,mobile,personal
7900,1,1,1,1,0,0,India,mobile,business
7901,1,0,0,0,0,0,US,mobile,personal
7902,1,1,1,1,0,0,UK,mobile,personal
7903,1,1,1,0,0,0,UK,desktop,personal
7904,1,1,1,1,1,1,India,mobile,business
7905,1,1,1,1,1,0,UK,mobile,personal
7906,1,1,1,1,1,1,Other,desktop,personal
7907,1,0,0,0,0,0,UK,mobile,personal
7908,1,1,1,1,1,0,EU,mobile,personal
7909,1,0,0,0,0,0,US,mobile,personal
7910,1,1,1,1,0,0,US,mobile,business
7911,1,1,1,1,1,0,India,mobile,business
7912,1,1,1,0,0,0,US,mobile,personal
7913,1,1,1,1,1,0,US,mobile,personal
7914,1,1,1,0,0,0,UK,desktop,personal
7915,1,1,1,1,0,0,UK,mobile,business
7916,1,1,1,1,1,1,UK,mobile,personal
7917,1,1,1,1,0,0,EU,mobile,personal
7918,1,1,0,0,0,0,UK,desktop,personal
7919,1,1,1,1,1,0,UK,mobile,personal
7920,1,1,1,0,0,0,US,desktop,personal
7921,1,1,1,1,0,0,EU,mobile,personal
7922,1,1,1,1,1,1,EU,desktop,personal
7923,1,0,0,0,0,0,UK,mobile,business
7924,1,1,1,0,0,0,UK,desktop,personal
7925,1,0,0,0,0,0,Other,mobile,business
7926,1,0,0,0,0,0,UK,desktop,personal
7927,1,1,0,0,0,0,India,mobile,personal
7928,1,1,1,0,0,0,India,mobile,personal
7929,1,0,0,0,0,0,EU,mobile,business
7930,1,0,0,0,0,0,UK,desktop,personal
7931,1,1,1,1,1,1,India,desktop,personal
7932,1,0,0,0,0,0,EU,mobile,personal
7933,1,0,0,0,0,0,US,mobile,personal
7934,1,1,1,1,0,0,UK,mobile,business
7935,1,0,0,0,0,0,UK,desktop,personal
7936,1,1,1,0,0,0,UK,desktop,business
7937,1,1,1,1,1,0,US,desktop,business
7938,1,1,0,0,0,0,US,mobile,personal
7939,1,1,1,1,1,1,US,desktop,business
7940,1,1,1,1,1,0,US,desktop,personal
7941,1,1,1,1,0,0,US,mobile,personal
7942,1,1,1,1,0,0,EU,mobile,personal
7943,1,0,0,0,0,0,Other,mobile,personal
7944,1,1,1,0,0,0,UK,mobile,personal
7945,1,1,1,1,0,0,US,mobile,personal
7946,1,1,1,1,0,0,UK,mobile,business
7947,1,1,1,1,1,0,EU,mobile,personal
7948,1,0,0,0,0,0,EU,mobile,personal
7949,1,1,1,1,1,1,Other,mobile,personal
7950,1,1,0,0,0,0,UK,mobile,personal
7951,1,1,1,0,0,0,Other,desktop,personal
7952,1,1,0,0,0,0,UK,mobile,personal
7953,1,1,0,0,0,0,EU,mobile,personal
7954,1,1,1,1,1,1,UK,mobile,personal
7955,1,1,1,0,0,0,India,desktop,business
7956,1,1,1,1,1,1,US,desktop,personal
7957,1,1,1,1,1,0,EU,mobile,personal
7958,1,1,1,1,1,1,India,desktop,personal
7959,1,1,1,0,0,0,UK,mobile,personal
7960,1,0,0,0,0,0,UK,desktop,personal
7961,1,1,1,0,0,0,India,mobile,personal
7962,1,1,1,1,1,1,UK,mobile,personal
7963,1,0,0,0,0,0,UK,mobile,personal
7964,1,0,0,0,0,0,US,mobile,personal
7965,1,1,0,0,0,0,US,mobile,personal
7966,1,1,1,0,0,0,UK,desktop,personal
7967,1,1,1,1,1,1,UK,desktop,personal
7968,1,0,0,0,0,0,UK,mobile,personal
7969,1,1,1,0,0,0,US,mobile,personal
7970,1,0,0,0,0,0,India,mobile,business
7971,1,1,1,1,0,0,Other,mobile,personal
7972,1,1,1,0,0,0,EU,mobile,business
7973,1,0,0,0,0,0,UK,mobile,business
7974,1,0,0,0,0,0,Other,desktop,business
7975,1,1,0,0,0,0,US,mobile,personal
7976,1,0,0,0,0,0,UK,mobile,business
7977,1,1,1,0,0,0,Other,mobile,business
7978,1,1,0,0,0,0,EU,mobile,personal
7979,1,1,0,0,0,0,EU,mobile,personal
7980,1,1,1,0,0,0,EU,desktop,business
7981,1,1,1,1,1,1,UK,mobile,personal
7982,1,1,1,1,0,0,UK,mobile,personal
7983,1,1,1,0,0,0,EU,desktop,business
7984,1,1,1,1,1,0,UK,mobile,personal
7985,1,1,1,1,1,1,US,desktop,personal
7986,1,0,0,0,0,0,EU,mobile,personal
7987,1,1,1,0,0,0,EU,mobile,personal
7988,1,1,1,1,1,1,US,desktop,business
7989,1,1,1,1,1,1,EU,desktop,personal
7990,1,1,1,0,0,0,India,mobile,business
7991,1,1,1,1,1,0,EU,mobile,personal
7992,1,1,1,1,1,1,UK,desktop,personal
7993,1,1,1,1,1,0,UK,mobile,personal
7994,1,0,0,0,0,0,UK,mobile,personal
7995,1,1,1,1,1,1,UK,desktop,business
7996,1,1,1,0,0,0,UK,mobile,personal
7997,1,1,1,1,1,0,UK,desktop,business
7998,1,1,1,0,0,0,US,desktop,personal
7999,1,1,1,0,0,0,Other,desktop,personal
8000,1,1,1,0,0,0,UK,desktop,personal
8001,1,1,1,1,1,1,EU,mobile,personal
8002,1,1,1,0,0,0,EU,mobile,personal
8003,1,1,1,0,0,0,UK,mobile,personal
8004,1,1,1,1,1,0,Other,desktop,personal
8005,1,1,1,1,1,1,US,desktop,personal
8006,1,1,1,0,0,0,US,mobile,personal
8007,1,1,1,0,0,0,EU,mobile,personal
8008,1,1,1,1,1,0,UK,desktop,business
8009,1,0,0,0,0,0,EU,mobile,personal
8010,1,0,0,0,0,0,UK,mobile,personal
8011,1,1,1,1,1,0,India,desktop,personal
8012,1,1,0,0,0,0,US,desktop,personal
8013,1,1,1,1,0,0,EU,desktop,personal
8014,1,1,1,1,0,0,UK,desktop,business
8015,1,1,1,1,0,0,EU,mobile,business
8016,1,0,0,0,0,0,EU,desktop,personal
8017,1,1,1,1,0,0,US,mobile,personal
8018,1,1,1,0,0,0,EU,desktop,personal
8019,1,1,1,1,0,0,US,mobile,business
8020,1,1,1,0,0,0,India,mobile,personal
8021,1,1,1,0,0,0,US,mobile,personal
8022,1,1,0,0,0,0,India,mobile,business
8023,1,1,1,1,1,0,India,desktop,personal
8024,1,1,1,0,0,0,US,desktop,personal
8025,1,1,1,1,1,1,UK,desktop,business
8026,1,1,1,1,1,0,US,desktop,business
8027,1,1,1,0,0,0,India,mobile,personal
8028,1,1,1,0,0,0,UK,desktop,personal
8029,1,1,0,0,0,0,US,desktop,personal
8030,1,0,0,0,0,0,India,desktop,business
8031,1,1,1,1,1,1,US,mobile,business
8032,1,1,1,1,1,0,EU,mobile,business
8033,1,1,1,1,1,1,UK,desktop,personal
8034,1,1,0,0,0,0,UK,mobile,personal
8035,1,1,0,0,0,0,EU,desktop,personal
8036,1,0,0,0,0,0,UK,desktop,personal
8037,1,0,0,0,0,0,UK,mobile,personal
8038,1,0,0,0,0,0,India,desktop,personal
8039,1,1,1,1,0,0,UK,desktop,personal
8040,1,0,0,0,0,0,Other,desktop,business
8041,1,0,0,0,0,0,Other,mobile,personal
8042,1,1,1,1,0,0,UK,desktop,personal
8043,1,1,1,1,1,1,UK,mobile,personal
8044,1,1,1,0,0,0,EU,mobile,personal
8045,1,1,1,1,1,1,US,desktop,personal
8046,1,1,1,0,0,0,UK,desktop,personal
8047,1,0,0,0,0,0,EU,desktop,personal
8048,1,0,0,0,0,0,UK,mobile,personal
8049,1,0,0,0,0,0,India,mobile,personal
8050,1,1,1,1,0,0,UK,desktop,personal
8051,1,1,1,1,1,1,UK,mobile,personal
8052,1,1,1,1,0,0,UK,desktop,personal
8053,1,1,1,0,0,0,Other,desktop,personal
8054,1,1,1,1,1,1,EU,desktop,personal
8055,1,1,1,0,0,0,India,mobile,personal
8056,1,1,1,0,0,0,US,desktop,personal
8057,1,1,1,1,1,0,UK,desktop,personal
8058,1,1,1,1,1,1,UK,mobile,business
8059,1,0,0,0,0,0,US,mobile,personal
8060,1,1,1,1,1,1,US,mobile,personal
8061,1,1,0,0,0,0,EU,mobile,personal
8062,1,0,0,0,0,0,UK,desktop,personal
8063,1,1,1,1,1,0,Other,desktop,personal
8064,1,1,1,0,0,0,UK,desktop,personal
8065,1,1,1,1,1,0,Other,mobile,business
8066,1,1,1,0,0,0,UK,desktop,personal
8067,1,1,0,0,0,0,US,mobile,personal
8068,1,0,0,0,0,0,UK,desktop,personal
8069,1,1,1,1,1,0,US,mobile,personal
8070,1,1,1,0,0,0,US,desktop,personal
8071,1,1,1,0,0,0,US,desktop,personal
8072,1,1,1,0,0,0,US,desktop,business
8073,1,1,0,0,0,0,EU,desktop,business
8074,1,1,1,1,1,0,EU,desktop,personal
8075,1,1,1,1,0,0,India,mobile,business
8076,1,1,1,1,1,1,UK,desktop,personal
8077,1,1,1,1,1,0,EU,mobile,personal
8078,1,1,1,1,1,1,US,mobile,personal
8079,1,1,1,0,0,0,US,mobile,personal
8080,1,1,1,0,0,0,US,desktop,business
8081,1,1,1,1,1,0,UK,mobile,personal
8082,1,1,1,0,0,0,UK,mobile,personal
8083,1,0,0,0,0,0,UK,desktop,personal
8084,1,1,1,1,1,1,UK,desktop,personal
8085,1,0,0,0,0,0,EU,desktop,personal
8086,1,1,1,1,1,1,EU,mobile,business
8087,1,0,0,0,0,0,Other,mobile,personal
8088,1,1,1,1,1,1,EU,mobile,business
8089,1,1,0,0,0,0,UK,mobile,business
8090,1,0,0,0,0,0,India,mobile,personal
8091,1,1,1,1,1,0,India,desktop,personal
8092,1,0,0,0,0,0,US,mobile,personal
8093,1,1,1,0,0,0,US,mobile,business
8094,1,1,1,1,0,0,Other,mobile,personal
8095,1,1,1,1,1,1,US,mobile,personal
8096,1,1,0,0,0,0,Other,mobile,personal
8097,1,1,1,1,0,0,UK,mobile,personal
8098,1,0,0,0,0,0,UK,desktop,personal
8099,1,0,0,0,0,0,US,mobile,personal
8100,1,1,0,0,0,0,US,mobile,personal
8101,1,1,1,0,0,0,India,mobile,personal
8102,1,1,1,1,0,0,Other,mobile,personal
8103,1,1,1,1,0,0,US,mobile,personal
8104,1,1,1,1,1,1,UK,mobile,personal
8105,1,1,0,0,0,0,India,mobile,personal
8106,1,1,1,1,1,1,EU,mobile,personal
8107,1,0,0,0,0,0,UK,mobile,personal
8108,1,1,1,0,0,0,US,mobile,personal
8109,1,1,1,1,1,0,EU,mobile,personal
8110,1,1,1,1,1,1,EU,mobile,personal
8111,1,1,0,0,0,0,US,mobile,business
8112,1,1,1,1,0,0,UK,mobile,personal
8113,1,1,1,1,0,0,Other,mobile,personal
8114,1,1,1,1,1,1,EU,mobile,business
8115,1,0,0,0,0,0,US,mobile,personal
8116,1,1,1,1,0,0,UK,mobile,personal
8117,1,0,0,0,0,0,EU,mobile,personal
8118,1,1,1,0,0,0,UK,desktop,business
8119,1,1,1,1,1,1,UK,desktop,personal
8120,1,0,0,0,0,0,US,desktop,personal
8121,1,1,0,0,0,0,UK,desktop,personal
8122,1,1,1,1,0,0,EU,desktop,business
8123,1,1,1,1,1,0,UK,desktop,personal
8124,1,1,1,1,1,1,EU,mobile,personal
8125,1,1,1,1,1,1,UK,mobile,personal
8126,1,1,1,1,0,0,UK,mobile,personal
8127,1,1,1,1,1,0,UK,desktop,personal
8128,1,1,1,1,1,1,Other,desktop,business
8129,1,0,0,0,0,0,India,mobile,personal
8130,1,0,0,0,0,0,UK,desktop,personal
8131,1,1,1,0,0,0,EU,mobile,personal
8132,1,1,1,1,0,0,EU,mobile,personal
8133,1,0,0,0,0,0,Other,mobile,personal
8134,1,1,1,1,0,0,US,mobile,business
8135,1,0,0,0,0,0,EU,mobile,personal
8136,1,1,1,1,1,0,UK,desktop,personal
8137,1,1,1,1,0,0,US,desktop,personal
8138,1,0,0,0,0,0,Other,desktop,personal
8139,1,1,1,1,1,0,US,mobile,personal
8140,1,1,1,0,0,0,UK,desktop,personal
8141,1,1,1,1,0,0,UK,mobile,personal
8142,1,1,1,1,1,0,EU,mobile,personal
8143,1,1,1,1,0,0,EU,desktop,personal
8144,1,1,1,0,0,0,US,mobile,personal
8145,1,1,1,1,1,0,Other,mobile,business
8146,1,0,0,0,0,0,UK,mobile,personal
8147,1,0,0,0,0,0,UK,desktop,business
8148,1,0,0,0,0,0,Other,mobile,personal
8149,1,1,1,1,0,0,UK,mobile,personal
8150,1,1,1,1,1,1,UK,desktop,business
8151,1,1,1,1,0,0,US,desktop,personal
8152,1,1,1,1,1,0,India,desktop,personal
8153,1,1,1,1,1,1,UK,mobile,personal
8154,1,1,1,1,1,1,Other,mobile,personal
8155,1,1,1,0,0,0,EU,mobile,personal
8156,1,0,0,0,0,0,UK,mobile,personal
8157,1,1,1,1,1,0,EU,desktop,personal
8158,1,1,1,0,0,0,US,mobile,personal
8159,1,1,1,1,1,1,US,mobile,personal
8160,1,0,0,0,0,0,EU,desktop,personal
8161,1,0,0,0,0,0,Other,desktop,personal
8162,1,1,1,0,0,0,UK,desktop,business
8163,1,1,1,1,1,1,US,desktop,personal
8164,1,1,0,0,0,0,US,desktop,personal
8165,1,1,1,1,1,1,US,desktop,business
8166,1,1,0,0,0,0,US,mobile,personal
8167,1,1,1,0,0,0,UK,desktop,personal
8168,1,1,1,1,1,1,EU,mobile,business
8169,1,1,1,1,1,0,US,mobile,business
8170,1,1,1,1,1,1,UK,mobile,personal
8171,1,1,1,1,0,0,India,desktop,personal
8172,1,1,1,1,1,0,India,desktop,personal
8173,1,1,1,1,1,1,US,mobile,business
8174,1,1,1,1,1,0,UK,mobile,business
8175,1,1,1,1,1,0,EU,desktop,personal
8176,1,1,0,0,0,0,UK,desktop,personal
8177,1,0,0,0,0,0,UK,mobile,business
8178,1,1,1,1,1,0,EU,mobile,personal
8179,1,0,0,0,0,0,UK,desktop,personal
8180,1,1,1,1,1,0,UK,mobile,personal
8181,1,1,1,0,0,0,UK,desktop,personal
8182,1,1,1,1,1,0,UK,mobile,business
8183,1,1,0,0,0,0,UK,mobile,business
8184,1,1,1,1,1,1,Other,mobile,personal
8185,1,1,1,1,0,0,UK,mobile,personal
8186,1,1,1,0,0,0,UK,mobile,personal
8187,1,1,1,1,1,0,UK,mobile,business
8188,1,1,1,0,0,0,Other,desktop,personal
8189,1,0,0,0,0,0,US,mobile,personal
8190,1,1,1,0,0,0,US,desktop,personal
8191,1,0,0,0,0,0,India,mobile,personal
8192,1,1,1,0,0,0,US,desktop,personal
8193,1,1,1,1,0,0,UK,mobile,business
8194,1,0,0,0,0,0,UK,mobile,personal
8195,1,1,1,1,1,0,US,mobile,personal
8196,1,1,1,1,1,0,UK,mobile,personal
8197,1,1,1,1,0,0,EU,desktop,personal
8198,1,1,1,1,1,1,UK,desktop,personal
8199,1,1,1,1,1,1,US,desktop,personal
8200,1,1,1,0,0,0,UK,mobile,business
8201,1,0,0,0,0,0,UK,desktop,personal
8202,1,1,1,1,1,1,US,mobile,personal
8203,1,1,0,0,0,0,Other,desktop,personal
8204,1,1,1,1,1,0,US,desktop,business
8205,1,0,0,0,0,0,EU,mobile,personal
8206,1,1,1,1,1,0,UK,mobile,business
8207,1,0,0,0,0,0,UK,mobile,personal
8208,1,1,1,0,0,0,UK,desktop,personal
8209,1,1,1,1,1,0,UK,mobile,personal
8210,1,1,1,0,0,0,UK,desktop,business
8211,1,0,0,0,0,0,UK,mobile,personal
8212,1,1,1,1,1,1,EU,mobile,personal
8213,1,1,1,1,0,0,UK,mobile,personal
8214,1,1,1,1,1,1,US,mobile,personal
8215,1,1,1,1,1,0,US,desktop,personal
8216,1,1,1,1,0,0,US,mobile,personal
8217,1,0,0,0,0,0,US,mobile,personal
8218,1,1,1,1,0,0,UK,mobile,personal
8219,1,0,0,0,0,0,UK,mobile,personal
8220,1,1,1,0,0,0,EU,desktop,personal
8221,1,1,0,0,0,0,India,mobile,personal
8222,1,1,1,1,1,0,UK,desktop,personal
8223,1,1,1,1,1,1,UK,desktop,personal
8224,1,1,1,1,1,0,India,desktop,personal
8225,1,0,0,0,0,0,UK,mobile,personal
8226,1,1,1,1,1,1,US,mobile,personal
8227,1,0,0,0,0,0,US,desktop,personal
8228,1,1,1,1,0,0,UK,desktop,personal
8229,1,0,0,0,0,0,US,desktop,personal
8230,1,1,1,1,0,0,US,mobile,personal
8231,1,1,1,0,0,0,UK,mobile,personal
8232,1,1,1,1,1,1,US,mobile,personal
8233,1,1,1,0,0,0,EU,desktop,personal
8234,1,0,0,0,0,0,US,mobile,personal
8235,1,1,1,1,1,0,UK,mobile,business
8236,1,1,0,0,0,0,US,desktop,personal
8237,1,1,1,1,1,0,EU,mobile,business
8238,1,1,1,0,0,0,EU,mobile,personal
8239,1,1,1,1,1,1,EU,mobile,business
8240,1,1,1,1,1,1,UK,mobile,personal
8241,1,1,0,0,0,0,EU,mobile,business
8242,1,1,1,1,0,0,EU,mobile,personal
8243,1,1,1,1,1,1,UK,mobile,personal
8244,1,1,1,1,1,1,US,mobile,personal
8245,1,1,1,1,0,0,UK,mobile,business
8246,1,1,1,1,0,0,EU,desktop,business
8247,1,1,1,1,1,0,UK,mobile,personal
8248,1,0,0,0,0,0,US,mobile,personal
8249,1,0,0,0,0,0,Other,mobile,personal
8250,1,1,1,0,0,0,EU,mobile,personal
8251,1,1,1,1,1,1,Other,mobile,personal
8252,1,0,0,0,0,0,Other,mobile,business
8253,1,1,1,1,1,1,UK,desktop,personal
8254,1,1,1,1,1,1,EU,mobile,personal
8255,1,1,1,1,1,1,US,desktop,personal
8256,1,0,0,0,0,0,India,mobile,personal
8257,1,0,0,0,0,0,UK,mobile,personal
8258,1,1,1,1,1,1,Other,mobile,personal
8259,1,0,0,0,0,0,EU,desktop,personal
8260,1,0,0,0,0,0,EU,mobile,personal
8261,1,1,1,1,0,0,UK,mobile,personal
8262,1,0,0,0,0,0,UK,mobile,personal
8263,1,0,0,0,0,0,EU,mobile,business
8264,1,1,1,1,1,0,UK,desktop,personal
8265,1,1,0,0,0,0,India,mobile,business
8266,1,1,1,0,0,0,UK,desktop,personal
8267,1,1,1,0,0,0,EU,desktop,personal
8268,1,0,0,0,0,0,US,mobile,personal
8269,1,1,1,1,1,0,EU,mobile,personal
8270,1,1,0,0,0,0,EU,mobile,business
8271,1,0,0,0,0,0,UK,mobile,personal
8272,1,0,0,0,0,0,UK,mobile,personal
8273,1,1,1,1,1,1,UK,mobile,personal
8274,1,0,0,0,0,0,US,desktop,personal
8275,1,1,1,1,0,0,US,desktop,personal
8276,1,1,1,1,1,1,EU,desktop,personal
8277,1,1,1,0,0,0,US,mobile,personal
8278,1,1,1,0,0,0,US,mobile,personal
8279,1,1,0,0,0,0,US,mobile,personal
8280,1,1,1,1,1,1,UK,desktop,personal
8281,1,1,1,1,1,1,UK,desktop,personal
8282,1,0,0,0,0,0,Other,mobile,personal
8283,1,1,1,0,0,0,India,mobile,personal
8284,1,1,0,0,0,0,UK,mobile,personal
8285,1,0,0,0,0,0,US,desktop,personal
8286,1,1,1,0,0,0,India,mobile,business
8287,1,1,1,1,0,0,US,mobile,personal
8288,1,1,0,0,0,0,UK,desktop,personal
8289,1,0,0,0,0,0,UK,desktop,business
8290,1,0,0,0,0,0,US,mobile,personal
8291,1,1,1,1,1,1,Other,desktop,personal
8292,1,1,1,0,0,0,EU,mobile,personal
8293,1,1,1,1,1,1,UK,mobile,personal
8294,1,0,0,0,0,0,UK,mobile,personal
8295,1,1,1,0,0,0,EU,desktop,personal
8296,1,1,1,1,0,0,India,desktop,personal
8297,1,1,1,1,0,0,EU,mobile,personal
8298,1,1,1,1,1,0,EU,desktop,personal
8299,1,0,0,0,0,0,UK,mobile,personal
8300,1,1,1,0,0,0,India,desktop,personal
8301,1,0,0,0,0,0,EU,mobile,personal
8302,1,1,1,1,0,0,UK,mobile,business
8303,1,1,1,1,1,0,EU,mobile,personal
8304,1,1,1,0,0,0,UK,desktop,personal
8305,1,1,1,1,1,0,UK,mobile,business
8306,1,1,1,1,0,0,UK,desktop,business
8307,1,0,0,0,0,0,UK,mobile,personal
8308,1,1,1,1,1,0,UK,desktop,personal
8309,1,0,0,0,0,0,US,mobile,personal
8310,1,1,1,1,1,1,US,mobile,business
8311,1,1,0,0,0,0,US,mobile,personal
8312,1,1,1,1,1,0,UK,desktop,personal
8313,1,0,0,0,0,0,UK,mobile,personal
8314,1,1,1,0,0,0,EU,mobile,personal
8315,1,1,1,0,0,0,US,desktop,personal
8316,1,1,1,1,0,0,UK,desktop,personal
8317,1,1,1,1,1,1,India,mobile,personal
8318,1,1,1,0,0,0,EU,desktop,personal
8319,1,1,1,0,0,0,India,desktop,personal
8320,1,1,0,0,0,0,US,mobile,personal
8321,1,1,1,1,1,1,UK,mobile,personal
8322,1,1,1,0,0,0,EU,desktop,business
8323,1,0,0,0,0,0,UK,desktop,personal
8324,1,1,1,1,0,0,US,mobile,personal
8325,1,1,1,1,0,0,UK,mobile,business
8326,1,1,1,1,0,0,India,mobile,personal
8327,1,0,0,0,0,0,UK,mobile,business
8328,1,1,1,0,0,0,Other,mobile,personal
8329,1,1,1,0,0,0,India,mobile,personal
8330,1,0,0,0,0,0,US,desktop,personal
8331,1,0,0,0,0,0,EU,desktop,business
8332,1,0,0,0,0,0,EU,mobile,business
8333,1,0,0,0,0,0,India,mobile,personal
8334,1,0,0,0,0,0,US,mobile,personal
8335,1,1,0,0,0,0,EU,mobile,personal
8336,1,1,1,1,1,1,US,desktop,personal
8337,1,0,0,0,0,0,Other,desktop,personal
8338,1,0,0,0,0,0,US,mobile,personal
8339,1,1,1,1,1,1,US,mobile,personal
8340,1,1,1,1,1,0,EU,mobile,personal
8341,1,1,1,1,1,1,India,mobile,personal
8342,1,0,0,0,0,0,US,mobile,personal
8343,1,1,1,1,1,1,UK,desktop,personal
8344,1,1,1,1,1,0,US,desktop,business
8345,1,1,1,1,0,0,Other,mobile,personal
8346,1,0,0,0,0,0,EU,desktop,personal
8347,1,1,1,0,0,0,India,desktop,personal
